node_ba,node_type,node_name,latitude,longitude,geometry
APS,LOAD,CG_LNODE26A,32.88487815,-111.7750028,POINT (-111.7750027702909 32.88487815322908)
APS,LOAD,CG_LNODER2A,32.88486301,-111.7751079,POINT (-111.7751078596227 32.88486301187699)
APS,LOAD,CG_LNODER4A,32.88489402,-111.7752079,POINT (-111.775207884949 32.88489402407997)
APS,LOAD,CG_LNODER6A,32.88495933,-111.7752808,POINT (-111.7752808349599 32.88495932705032)
APS,LOAD,CG_LNODER7A,32.88504395,-111.7753157,POINT (-111.7753156821298 32.88504394979484)
APS,LOAD,CG_LNODER8A,32.88513336,-111.7753099,POINT (-111.7753098569025 32.88513335573233)
CA,GEN,CHALKCLF_7_N001,35.097222,-119.429722,POINT (-119.429722 35.097222)
CA,LOAD,CHALLNGE_6_N001,39.4854304,-121.2205093,POINT (-121.220509253723 39.4854303983944)
CA,LOAD,CHANNEL_6_N001,37.9552655,-121.3324206,POINT (-121.3324205964138 37.9552655003499)
PACE,LOAD,CHAPARRA_LNODED1,40.176623,-111.92649,POINT (-111.92649 40.176623)
PACE,LOAD,CHAPELHI_LNODED1,40.61903,-111.86125,POINT (-111.86125 40.61903)
PACE,LOAD,CHAPPELC_LNODED1,42.24917,-110.2241095,POINT (-110.2241095091818 42.24916999998402)
PACE,LOAD,CHAPPELC_LNODELD,42.24917,-110.2242305,POINT (-110.2242304908182 42.24916999998402)
CA,LOAD,CHARKA_1_N001,35.60803832,-119.3255228,POINT (-119.325522813848 35.6080383220226)
PSE,LOAD,CHA_LNODEXF1,47.003283,-122.863291,POINT (-122.863291 47.003283)
CA,LOAD,CHCARITA_1_N001,32.96008953,-117.0898933,POINT (-117.0898932947864 32.9600895309367)
CA,LOAD,CHCARITA_1_N004,32.95991047,-117.0898933,POINT (-117.0898932950026 32.95991046897258)
CA,LOAD,CHCARITA_1_N008,32.95991047,-117.0901067,POINT (-117.0901067049974 32.95991046897258)
CA,GEN,CHCARITA_1_N012,32.96008953,-117.0901067,POINT (-117.0901067052136 32.9600895309367)
PACW,LOAD,CHEHALIS_LNODED1,46.62236,-122.91581,POINT (-122.91581 46.62236)
PACW,LOAD,CHEHALIS_LNODELD,46.62236,-122.9156786,POINT (-122.9156786275208 46.62235999992485)
PACW,GEN,CHEHALIS_NODE1,46.62226977,-122.91581,POINT (-122.91581 46.62226977286778)
PACW,GEN,CHEHALIS_NODE2,46.62236,-122.9159414,POINT (-122.9159413724792 46.62235999992485)
PACW,GEN,CHEHALIS_NODE3,46.62245023,-122.91581,POINT (-122.91581 46.62245022713224)
NV,LOAD,CHEMLTP_LNODEME,42,42,POINT (42 42)
CA,LOAD,CHENY_1_N001,36.63284403,-120.5316247,POINT (-120.531624700592 36.6328440293156)
CA,LOAD,CHEROKEE_6_N001,38.00551265,-121.2377687,POINT (-121.237768746776 38.00551265481479)
PACE,LOAD,CHERRYWO_LNODE21,40.31806,-111.7018808,POINT (-111.7018808426392 40.31805999998493)
PACE,LOAD,CHERRYWO_LNODED2,40.31806,-111.7019992,POINT (-111.7019991573608 40.31805999998493)
CA,LOAD,CHESTER_6_N001,40.30440548,-121.2242825,POINT (-121.224282466836 40.3044054756496)
CA,GEN,CHEVGEN1_7_B1,37.93,-122.38,POINT (-122.38 37.93)
CA,GEN,CHEVGEN2_7_B1,37.95,-122.4,POINT (-122.4 37.95)
CA,GEN,CHEVMAIN_6_N004,33.903611,-118.414167,POINT (-118.414167 33.903611)
PACE,LOAD,CHEVRON_LNODEPM,40.82556,-111.91972,POINT (-111.91972 40.82556)
NV,LOAD,CHEYENNE_LNODE-1,36.21928333,-115.277849,POINT (-115.277849 36.21928333267783)
NV,LOAD,CHEYENNE_LNODE-2,36.21920275,-115.2777913,POINT (-115.2777913309662 36.21920274864726)
NV,LOAD,CHEYENNE_LNODE-3,36.21920275,-115.2779067,POINT (-115.2779066690338 36.21920274864726)
CA,LOAD,CHICOA_6_N001,39.71879303,-121.8209614,POINT (-121.8209613920375 39.71879302619848)
CA,LOAD,CHICOA_6_N010,39.71879303,-121.821078,POINT (-121.8210780093105 39.71879302619848)
CA,LOAD,CHICOB_1_N001,39.72549354,-121.8471881,POINT (-121.8471880942503 39.72549354235103)
CA,LOAD,CHICOB_1_N002,39.72549354,-121.8473047,POINT (-121.8473047290577 39.72549354235103)
PACW,LOAD,CHILOQUI_LNODE59,42.58628,-121.84153,POINT (-121.84153 42.58628)
PACE,LOAD,CHIMNEYB_LNODELD,42.48319,-110.12189,POINT (-110.12189 42.48319)
PACE,LOAD,CHIMNEYB_LNODELD1,42.48322,-110.12189,POINT (-110.12189 42.48322)
PACW,LOAD,CHINAHAT_LNODE94,44.0025,-121.33056,POINT (-121.33056 44.0025)
CA,GEN,CHINO_6_N003,33.9984701,-117.6789236,POINT (-117.6789236116775 33.99847009950113)
CA,LOAD,CHINO_6_N007,33.998392,-117.6788692,POINT (-117.6788692234551 33.99839199995209)
CA,LOAD,CHINO_6_N008,33.9983139,-117.6789236,POINT (-117.6789236117775 33.9983139004749)
CA,GEN,CHINO_6_N009,33.9983139,-117.6790324,POINT (-117.6790323882225 33.9983139004749)
CA,GEN,CHINO_6_N020,34.051,-117.5899456,POINT (-117.5899455528051 34.05099999998795)
CA,GEN,CHIPARK_7_B1,39.26774633,-120.7761383,POINT (-120.77613831 39.267746334)
PSE,LOAD,CHI_LNODESEC,47.59027778,-122.7136111,POINT (-122.7136111 47.59027778)
CA,LOAD,CHLDHOSP_1_N001,36.87,-119.81,POINT (-119.81 36.87)
PGE,LOAD,CHLS_LNODEWR1,45.508606,-122.7730071,POINT (-122.773007121679 45.50860599998225)
PGE,LOAD,CHLS_LNODEWR2,45.508606,-122.7731349,POINT (-122.773134878321 45.50860599998225)
CA,LOAD,CHOLLAS_6_N001,32.74405827,-117.0463163,POINT (-117.046316309044 32.74405826580151)
CA,LOAD,CHOLLAS_6_N008,32.74397764,-117.046261,POINT (-117.0462609663676 32.74397764142834)
CA,LOAD,CHOLLAS_6_N009,32.74397764,-117.0463717,POINT (-117.0463716517203 32.74397764142834)
PACE,GEN,CHOLLA_NODET,34.937088,-110.301926,POINT (-110.301926 34.937088)
CA,GEN,CHOWCOGN_7_N001,37.12081381,-120.2506114,POINT (-120.250611441955 37.12081381104181)
PSE,LOAD,CHR_LNODEXF2,47.79583333,-122.5866667,POINT (-122.5866667 47.79583333)
NV,LOAD,CHR_PDS1_LNODE-1,36.15746604,-115.2502122,POINT (-115.2502122 36.15746604)
CA,LOAD,CHSTN_1_N001,38.09,-120.3,POINT (-120.3 38.09)
IPCO,LOAD,CHUT_LNODE131,43.5587798,-116.5565019,POINT (-116.5565019068929 43.55877979998313)
IPCO,LOAD,CHUT_LNODE132,43.5587798,-116.5566265,POINT (-116.5566264931071 43.55877979998313)
CA,GEN,CHWCHLA2_7_N001,36.5438953,-119.2046185,POINT (-119.2046185 36.5438953)
CA,LOAD,CHWCHLLA_1_N001,37.12073266,-120.2505527,POINT (-120.2505526841121 37.12073266187856)
CA,LOAD,CHWCHLLA_1_N002,37.12073266,-120.2506702,POINT (-120.2506701997979 37.12073266187856)
APS,GEN,CH_GNODECHST1,34.93950031,-110.3034668,POINT (-110.3034668321936 34.93950031080692)
APS,GEN,CH_GNODECHST3,34.93931969,-110.3034668,POINT (-110.3034668324363 34.93931968909366)
APS,LOAD,CH_LNODEAXL1,34.93931969,-110.3036872,POINT (-110.3036871675637 34.93931968909366)
APS,LOAD,CH_LNODEAXL2,34.93950031,-110.3036872,POINT (-110.3036871678064 34.93950031080692)
CA,LOAD,CICCOGN_7_N001,36.9029585,-121.7557312,POINT (-121.7557311956919 36.90295849563899)
CA,GEN,CICCOGN_7_N002,36.9029585,-121.7558437,POINT (-121.7558437112981 36.90295849563899)
APS,LOAD,CIG_LNODE10A,33.69152701,-112.024196,POINT (-112.024196 33.691527007)
APS,LOAD,CIG_LNODE12A,33.69152701,-112.0240879,POINT (-112.0240879391643 33.69152700695303)
APS,LOAD,CIG_LNODE13A,33.6914371,-112.0240879,POINT (-112.0240879392774 33.69143709642983)
APS,LOAD,CIG_LNODE17A,33.69137352,-112.0241643,POINT (-112.0241643497705 33.69137352013214)
APS,LOAD,CIG_LNODE18A,33.69135832,-112.0242709,POINT (-112.024270854171 33.69135831606621)
APS,LOAD,CIG_LNODE20A,33.69138946,-112.0243722,POINT (-112.0243722263792 33.69138945671353)
APS,LOAD,CIG_LNODE21A,33.69145503,-112.0244462,POINT (-112.0244461586975 33.69145503015435)
APS,LOAD,CIG_LNODER9A,33.69154,-112.0244815,POINT (-112.024481475109 33.69154000339073)
CA,LOAD,CIMA_2_N101,35.2691,-115.49292,POINT (-115.49292 35.2691)
CA,GEN,CIMGEN_7_B1,33.998392,-117.6790868,POINT (-117.6790867765449 33.99839199995209)
PACE,LOAD,CINDERBU_LNODER1,43.43944,-112.16167,POINT (-112.16167 43.43944)
CA,LOAD,CITYUKH_1_B1,39.14300233,-123.1918179,POINT (-123.1918179350866 39.1430023256729)
CA,GEN,CITYUKH_1_N001,39.14282324,-123.1918179,POINT (-123.1918179353804 39.14282323596244)
APS,LOAD,CJ_LNODE10A,33.57150401,-112.129118,POINT (-112.129118 33.571504007)
APS,LOAD,CJ_LNODE12A,33.57150401,-112.1290102,POINT (-112.129010214747 33.57150400695333)
APS,LOAD,CJ_LNODE13A,33.5714142,-112.1290102,POINT (-112.1290102148591 33.57141420067218)
APS,LOAD,CJ_LNODE14A,33.5713507,-112.1290864,POINT (-112.1290864304864 33.57135069808448)
APS,LOAD,CJ_LNODE17A,33.57133551,-112.1291927,POINT (-112.1291926632747 33.57133551164623)
APS,LOAD,CJ_LNODE20A,33.57136662,-112.1292938,POINT (-112.1292937769586 33.57136661618971)
APS,LOAD,CJ_LNODE21A,33.57143211,-112.1293675,POINT (-112.1293675207304 33.57143211360566)
APS,LOAD,CJ_LNODE22A,33.57151699,-112.1294027,POINT (-112.1294027470746 33.57151698832465)
APS,LOAD,CJ_LNODER9A,33.57160666,-112.1293969,POINT (-112.1293968584722 33.57160666048182)
PACE,LOAD,CLAIMJUM_LNODED1,43.39,-106.3225,POINT (-106.3225 43.39)
CA,LOAD,CLAIRMNT_6_N001,32.82603234,-117.183989,POINT (-117.1839889934403 32.82603233644085)
CA,LOAD,CLAIRMNT_6_N008,32.82585323,-117.183989,POINT (-117.1839889936552 32.82585322937493)
CA,LOAD,CLAMMNA_1_N001,37.80782577,-121.2761419,POINT (-121.276141944461 37.8078257710832)
CA,LOAD,CLARKRD_7_N001,39.65464505,-121.6352924,POINT (-121.635292423061 39.65464505332759)
CA,GEN,CLARKRD_7_N002,39.65456436,-121.6352319,POINT (-121.6352319123214 39.6545643612688)
CA,GEN,CLARKRD_7_N003,39.65456436,-121.6353529,POINT (-121.6353529338006 39.6545643612688)
NV,GEN,CLARK_GNODE 4,36.08642735,-115.0491915,POINT (-115.0491915 36.08642735)
NV,GEN,CLARK_GNODE 5,36.08642735,-115.0490807,POINT (-115.049080710912 36.08642734994905)
NV,GEN,CLARK_GNODE 6,36.08633782,-115.0490807,POINT (-115.0490807110381 36.08633781802592)
NV,GEN,CLARK_GNODE 7,36.08627451,-115.0491591,POINT (-115.0491590506905 36.08627450944265)
NV,GEN,CLARK_GNODE 8,36.08625937,-115.0492682,POINT (-115.049268244029 36.0862593693972)
NV,GEN,CLARK_GNODE 9,36.08629038,-115.0493722,POINT (-115.0493721756069 36.08629037890674)
NV,GEN,CLARK_GNODE10,36.08635568,-115.049448,POINT (-115.0494479745288 36.08635567621623)
NV,GEN,CLARK_GNODE11,36.08644029,-115.0494842,POINT (-115.0494841826099 36.08644029163588)
NV,GEN,CLARK_GNODE12,36.08652969,-115.0494781,POINT (-115.049478129928 36.086529689846)
NV,GEN,CLARK_GNODE13,36.08661158,-115.0494334,POINT (-115.0494333566996 36.08661158485253)
NV,GEN,CLARK_GNODE14,36.08667674,-115.0493574,POINT (-115.0493573642549 36.08667673533453)
NV,GEN,CLARK_GNODE15,36.08671912,-115.0492598,POINT (-115.0492597773828 36.08671912239721)
NV,GEN,CLARK_GNODE16,36.08673576,-115.0491509,POINT (-115.0491509173124 36.08673575882822)
NV,GEN,CLARK_GNODE17,36.08672629,-115.0490407,POINT (-115.0490407489498 36.08672629136954)
NV,GEN,CLARK_GNODE18,36.0866925,-115.0489382,POINT (-115.0489381519299 36.08669250277266)
NV,GEN,CLARK_GNODE19,36.08663778,-115.0488505,POINT (-115.0488504615492 36.08663778419988)
NV,GEN,CLARK_GNODE20,36.08656662,-115.0487832,POINT (-115.0487832274578 36.08656662373823)
NV,GEN,CLARK_GNODE21,36.08648414,-115.0487401,POINT (-115.0487401424208 36.0864841394658)
NV,GEN,CLARK_GNODE22,36.08639567,-115.0487231,POINT (-115.0487230990398 36.08639567329896)
NV,LOAD,CLARK_LNODE14,36.08630645,-115.0487323,POINT (-115.0487323382446 36.08630645325127)
NV,LOAD,CLARK_LNODE19,36.08622133,-115.0487667,POINT (-115.0487666591633 36.08622132575557)
NV,LOAD,CLARK_LNODE21,36.08614456,-115.0488237,POINT (-115.048823665407 36.08614455562854)
CA,LOAD,CLARMNT_1_N001,32.82585323,-117.1842021,POINT (-117.1842021346268 32.82585322937493)
CA,GEN,CLARMNT_1_N028,32.82603234,-117.1842021,POINT (-117.1842021348417 32.82603233644085)
NV,LOAD,CLAYMONT_LNODE-1,36.11519176,-115.1427164,POINT (-115.1427163721138 36.11519176044285)
NV,LOAD,CLAYMONT_LNODE-2,36.1150127,-115.1427164,POINT (-115.1427163723665 36.11501269945504)
NV,LOAD,CLAYMONT_LNODE-3,36.1150127,-115.142938,POINT (-115.1429380276335 36.11501269945504)
NV,LOAD,CLAYMONT_LNODE-4,36.11519176,-115.142938,POINT (-115.1429380278862 36.11519176044285)
CA,LOAD,CLAYTN_1_N001,38.34245536,-120.9348414,POINT (-120.9348414407655 38.34245536278057)
CA,LOAD,CLAYTN_1_N004,37.94382503,-121.9694151,POINT (-121.969415111646 37.9438250268855)
CA,LOAD,CLAYTN_1_N029,38.34227514,-120.9348414,POINT (-120.9348414410514 38.34227514190429)
CA,LOAD,CLAYTN_1_N030,38.34227514,-120.9350712,POINT (-120.9350712211646 38.34227514190429)
CA,LOAD,CLAY_6_N001,38.34245536,-120.9350712,POINT (-120.9350712214505 38.34245536278057)
PSE,LOAD,CLA_LNODE1,47.177987,-121.791509,POINT (-121.791509 47.177987)
PGE,LOAD,CLCK_LNODEWR1,45.3980064,-122.5668152,POINT (-122.5668152327258 45.39800639998224)
PGE,LOAD,CLCK_LNODEWR2,45.3980064,-122.5669428,POINT (-122.5669427672742 45.39800639998224)
PACE,LOAD,CLEARFSO_LNODER1,41.10486,-112.04505,POINT (-112.045050030431 41.1048599999845)
PACE,LOAD,CLEARFSO_LNODER2,41.10486,-112.04517,POINT (-112.045169969569 41.1048599999845)
CA,GEN,CLEARGEN_6_N004,33.889805,-117.58836,POINT (-117.58836 33.889805)
PACW,LOAD,CLEARLAO_LNODE44,41.704981,-121.276741,POINT (-121.276741 41.704981)
PACW,GEN,CLEARWA1_NODET,43.25128,-122.33703,POINT (-122.33703 43.25128)
PACW,LOAD,CLEARWA2_LNODED1,43.266816,-122.410047,POINT (-122.410047 43.266816)
PACW,GEN,CLEARWA2_NODET,43.26694,-122.41028,POINT (-122.41028 43.26694000000001)
PSE,LOAD,CLEDIST_LNODEXF2,47.18361111,-120.9568779,POINT (-120.9568778704862 47.18361110998077)
CA,LOAD,CLERLKE_6_N001,39.00795474,-122.8937791,POINT (-122.8937791444268 39.00795474081407)
CA,LOAD,CLERLKE_6_N012,39.00795474,-122.8938944,POINT (-122.8938944395212 39.00795474081407)
PACW,LOAD,CLEVELAN_LNODE66,44.04056,-121.2991071,POINT (-121.2991070980416 44.0405599999828)
PACW,LOAD,CLEVELAN_LNODE97,44.04056,-121.2992329,POINT (-121.2992329019584 44.0405599999828)
PSE,LOAD,CLE_LNODEXF2,47.18361111,-120.9570109,POINT (-120.9570109295138 47.18361110998077)
PACE,LOAD,CLIMAX_LNODEPM,40.679529,-112.553929,POINT (-112.553929 40.679529)
PACE,LOAD,CLINTONU_LNODED1,41.14111,-112.0575,POINT (-112.0575 41.14111)
PACE,LOAD,CLINTONU_LNODED2,41.141227,-112.057452,POINT (-112.057452 41.141227)
PACW,LOAD,CLINTONW_LNODED1,46.584267,-120.556056,POINT (-120.556056 46.584267)
CA,LOAD,CLMBAHL_6_N001,39.33187355,-121.1013683,POINT (-121.10136828481 39.3318735463956)
APS,LOAD,CLNT_LNODE12A,33.65259705,-111.9514343,POINT (-111.9514342712531 33.65259705311483)
APS,LOAD,CLNT_LNODER5A,33.65259705,-111.9515422,POINT (-111.9515422416548 33.65259705311483)
PACW,LOAD,CLOAKE_LNODE25,43.20889,-123.39083,POINT (-123.39083 43.20889)
CA,LOAD,CLOVIS_1_N001,36.826044,-119.6812807,POINT (-119.681280717742 36.82604400412387)
CA,LOAD,CLOVIS_1_N004,36.82596309,-119.6812224,POINT (-119.6812223568283 36.82596309037225)
CA,LOAD,CLOVIS_1_N101,36.82596309,-119.6813391,POINT (-119.6813390786557 36.82596309037225)
CA,LOAD,CLOVRDLE_1_N001,38.79575747,-123.0114125,POINT (-123.011412463454 38.7957574738758)
IPCO,GEN,CLPR_GNODE001,42.667123,-114.7801057,POINT (-114.7801057 42.667123)
CA,LOAD,CLRKSVLE_1_N001,38.65555973,-121.0601747,POINT (-121.060174743722 38.65555972742837)
CA,LOAD,CLRKSVLE_1_N003,38.65547888,-121.060115,POINT (-121.0601149707067 38.6554788792572)
CA,LOAD,CLRKSVLE_1_N004,38.65547888,-121.0602345,POINT (-121.0602345167372 38.6554788792572)
PSE,LOAD,CLR_LNODEXF1,46.980625,-120.555512,POINT (-120.555512 46.980625)
CA,LOAD,CLSAJCT_6_N001,39.19085679,-121.9905056,POINT (-121.990505642546 39.1908567890294)
PGE,LOAD,CLTN_LNODEBR1,45.1713676,-122.442192,POINT (-122.442192 45.1713676)
APS,LOAD,CLT_LNODE10A,33.49624173,-112.3231242,POINT (-112.3231241905977 33.496241729037)
APS,LOAD,CLT_LNODE13A,33.49616401,-112.3230704,POINT (-112.323070381292 33.49616400695353)
APS,LOAD,CLT_LNODER1A,33.49608628,-112.3231242,POINT (-112.3231241906943 33.49608628493974)
APS,LOAD,CLT_LNODER2A,33.49608628,-112.3232318,POINT (-112.3232318093057 33.49608628493974)
APS,LOAD,CLT_LNODER4A,33.49616401,-112.3232856,POINT (-112.323285618708 33.49616400695353)
APS,LOAD,CLT_LNODER9A,33.49624173,-112.3232318,POINT (-112.3232318094023 33.496241729037)
PGE,LOAD,CLVR_LNODEWR1,44.9085,-122.9463,POINT (-122.9463 44.9085)
PSE,LOAD,CLV_LNODEXF1,48.32611111,-122.6686111,POINT (-122.6686111 48.32611111)
APS,LOAD,CLW_LNODE10A,33.74085596,-112.3063168,POINT (-112.3063168237456 33.7408559618115)
APS,LOAD,CLW_LNODE13A,33.74067605,-112.3063168,POINT (-112.3063168239725 33.74067605209422)
APS,LOAD,CLW_LNODER5A,33.74067605,-112.3065332,POINT (-112.3065331760275 33.74067605209422)
APS,LOAD,CLW_LNODER9A,33.74085596,-112.3065332,POINT (-112.3065331762544 33.7408559618115)
PGE,LOAD,CLXT_LNODEBR1,44.98416,-123.000259,POINT (-123.000259 44.98416)
PSE,LOAD,CLYPSE_LNODEXF2,47.63222222,-122.2019444,POINT (-122.2019444 47.63222222)
APS,LOAD,CL_LNODER1A,33.00848379,-111.525738,POINT (-111.525738 33.00848378845733)
APS,LOAD,CL_LNODER2A,33.00840321,-111.5256825,POINT (-111.5256825241286 33.00840321075903)
APS,LOAD,CL_LNODER3A,33.00840321,-111.5257935,POINT (-111.5257934758714 33.00840321075903)
CA,LOAD,CMPEVRS_1_N001,37.04163582,-122.0253098,POINT (-122.0253097995498 37.04163581500044)
CA,LOAD,CMPEVRS_1_N002,37.04163582,-122.0254227,POINT (-122.0254226763161 37.04163581500044)
APS,LOAD,CMX_LNODEMR1,34.77845801,-112.08375,POINT (-112.083749973619 34.77845800698766)
APS,LOAD,CMX_LNODEMR2,34.77845801,-112.08386,POINT (-112.083860026381 34.77845800698766)
PGE,LOAD,CNBY_LNODEBR1,45.2674141,-122.721695,POINT (-122.721695 45.2674141)
PGE,LOAD,CNBY_LNODEBR2,45.2674141,-122.7215677,POINT (-122.7215676877344 45.26741409992925)
PGE,LOAD,CNBY_LNODEBR3,45.2673245,-122.721695,POINT (-122.721695 45.2673244977748)
PGE,LOAD,CNBY_LNODEBR4,45.2674141,-122.7218223,POINT (-122.7218223122656 45.26741409992925)
NV,LOAD,CNCOURS_LNODE-1,36.08288048,-115.1193362,POINT (-115.1193362 36.08288047932441)
NV,LOAD,CNCOURS_LNODE-2,36.0827999,-115.1192786,POINT (-115.1192786347745 36.08279990032396)
NV,LOAD,CNCOURS_LNODE-3,36.0827999,-115.1193938,POINT (-115.1193937652255 36.08279990032396)
NV,LOAD,CNDLARIA_LNODE31,38.283425,-118.019694,POINT (-118.019694 38.283425)
PGE,LOAD,CNLS_LNODEBR1,45.5194,-122.8063,POINT (-122.8063 45.5194)
PGE,LOAD,CNTL_LNODEWR1,45.5058,-122.4843871,POINT (-122.4843871246972 45.50579999998219)
PGE,LOAD,CNTL_LNODEWR2,45.5058,-122.4845149,POINT (-122.4845148753028 45.50579999998219)
CA,LOAD,CNTRYCB_6_N001,37.97966045,-121.3163987,POINT (-121.3163986949924 37.97966045309762)
CA,LOAD,CNTRYCB_6_N002,37.97947972,-121.3163987,POINT (-121.3163986952747 37.97947971832306)
CA,LOAD,CNTRYCB_6_N004,37.97947972,-121.316628,POINT (-121.3166279868513 37.97947971832306)
CA,LOAD,CNTRYCB_6_N006,37.97966045,-121.316628,POINT (-121.3166279871337 37.97966045309762)
PGE,LOAD,CNYN_LNODEWR1,45.51694663,-122.6910952,POINT (-122.6910952252825 45.5169466314526)
PGE,LOAD,CNYN_LNODEWR2,45.51676757,-122.6910952,POINT (-122.6910952256891 45.51676756840496)
PGE,LOAD,CNYN_LNODEWR3,45.51676757,-122.6913508,POINT (-122.6913507743109 45.51676756840496)
PGE,LOAD,CNYN_LNODEWR4,45.51694663,-122.6913508,POINT (-122.6913507747175 45.5169466314526)
APS,LOAD,CN_LNODER2A,34.71737101,-111.904607,POINT (-111.9046070017675 34.71737100698765)
APS,LOAD,CN_LNODER4A,34.71737101,-111.904717,POINT (-111.9047169982325 34.71737100698765)
PACW,LOAD,COBURG_LNODE40,44.14294,-123.07528,POINT (-123.07528 44.14294)
CA,GEN,COGNTNL_7_B1,37.943611,-121.330278,POINT (-121.330278 37.943611)
NV,LOAD,COH_LNODE-1,36.07191663,-114.9942422,POINT (-114.9942422 36.07191663)
NV,LOAD,COH_LNODE-2,36.07191663,-114.9941314,POINT (-114.9941314297606 36.07191662994904)
PACW,GEN,COID_NODE1,-0.000154386,2.65E-05,POINT (2.648837133195479e-05 -0.0001543855416919784)
PACW,GEN,COID_NODE2,-0.000169679,-6.26E-05,POINT (-6.264616287854276e-05 -0.000169678610303245)
PACE,LOAD,COLDWATR_LNODELD,41.30708,-111.93356,POINT (-111.93356 41.30708)
PACE,LOAD,COLEMAN_LNODE-1,37.68565044,-113.0843257,POINT (-113.0843257221926 37.68565043673472)
PACE,LOAD,COLEMAN_LNODE-2,37.68546956,-113.0843257,POINT (-113.0843257224713 37.685469563155)
PACE,LOAD,COLEMAN_LNODE-3,37.68546956,-113.0845543,POINT (-113.0845542775287 37.685469563155)
PACE,LOAD,COLEMAN_LNODE-4,37.68565044,-113.0845543,POINT (-113.0845542778074 37.68565043673472)
CA,GEN,COLGATE1_7_B1,39.331168,-121.1920111,POINT (-121.1920111239536 39.33116799998566)
CA,GEN,COLGATE2_7_B1,39.331168,-121.1921269,POINT (-121.1921268760464 39.33116799998566)
CA,GEN,COLLRVL1_7_B1,38.14,-120.4,POINT (-120.4 38.14)
CA,GEN,COLLRVL2_7_B1,38.15,-120.39,POINT (-120.39 38.15)
CA,LOAD,COLNGA1_6_N001,36.1360776,-120.3444998,POINT (-120.34449983254 36.13607759809568)
CA,LOAD,COLNGA1_6_N002,36.13599702,-120.3444422,POINT (-120.344442229483 36.13599702073119)
CA,LOAD,COLNGA2_6_N001,36.23657704,-120.315114,POINT (-120.315113969948 36.2365770361768)
CA,GEN,COLNGAGN_7_B1,36.13599702,-120.3445574,POINT (-120.344557435597 36.13599702073119)
CA,LOAD,COLONY_6_N001,38.1901321,-121.1816321,POINT (-121.181632066233 38.1901320978696)
PACE,LOAD,COLUMBIO_LNODE01,39.520766,-110.3903289,POINT (-110.3903289323233 39.52076599998554)
PACW,LOAD,COLUMBIO_LNODE92,45.57972,-122.66778,POINT (-122.66778 45.57972)
PACE,LOAD,COLUMBIU_LNODENS,39.520766,-110.3904451,POINT (-110.3904450676767 39.52076599998554)
CA,LOAD,COLUMBUS_1_N001,35.39847381,-118.9396821,POINT (-118.939682058236 35.39847380859517)
CA,LOAD,COLUMBUS_1_N003,35.39839287,-118.9396247,POINT (-118.9396247302264 35.39839286883316)
CA,LOAD,COLUMBUS_1_N005,35.39839287,-118.9397394,POINT (-118.9397393862456 35.39839286883316)
CA,LOAD,COLUSA_6_N001,39.21361111,-122.0029602,POINT (-122.0029602225283 39.21361111322985)
CA,LOAD,COLUSA_6_N004,39.21361111,-122.0030758,POINT (-122.0030757799077 39.21361111322985)
CA,LOAD,COLWATER_1_N001,34.86012489,-116.8531298,POINT (-116.8531297816461 34.86012489309556)
CA,LOAD,COLWATER_1_N002,34.86012489,-116.8532442,POINT (-116.8532442183539 34.86012489309556)
PSE,LOAD,COL_LNODEXF2,47.58944444,-122.1463889,POINT (-122.1463889 47.58944444)
PACW,GEN,COMBINEH_NODET,45.93678,-118.58011,POINT (-118.58011 45.93678)
